ID,NPC Name,NPC Code,Is Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,F011,9470,true,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.62364,0.266139,-0.63702,-1,0,0,0,0,0,0,1,0,0,-1.746053,0.913725,2.635592,0,-1,0,0,0,0,1,0,0,0,0,-5,-0.685153,1.590164,0,-0.131693,-3.390915,-1.054114,-1.484589,-0.18079,-0.746636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.113402,-6,-0.057809,0.1,0,1,1,0,0,0,0,0.5,0,0.37988,0.173276,0.173276,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.4,0.078431,0.078431,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.052466,0.025911,0.136463,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,cleopatra,nobeard,nomustache,0.05199,0.029461,0.015597,1,@,@,NewRow_30,NewRow_42,NewRow_80,3,4,T_Skin_02,T_Eyebrows_03,1.03477325858617,1.01279954746731,,end
13,F012,2108,true,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.62364,0.266139,-0.63702,-1,0,0,0,0,0,0,1,0,0,-1.746053,0.913725,2.635592,0,-1,0,0,0,0,1,0,0,0,0,-5,-0.685153,1.590164,0,-0.131693,-3.390915,-1.054114,-1.484589,-0.18079,-0.746636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.113402,-6,-0.057809,0.1,0,1,1,0,0,0,0,0.5,0,0.37988,0.173276,0.173276,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.4,0.078431,0.078431,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.052466,0.025911,0.136463,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,cleopatra,nobeard,nomustache,0.05199,0.029461,0.015597,1,@,@,NewRow_29,NewRow_33,NewRow_65,3,4,T_Skin_02,T_Eyebrows_03,1.03477325858617,1.01279954746731,,end
14,F013,1944,true,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.237288,0.266139,-0.63702,-1,0,0,0,0,0,0,0,1,0,-0.869625,0.913725,3.189043,0,-1,0,0,0,0,1,0,0,0,0,-5,-0.685153,1.590164,0,1.774645,0.175795,-1.054114,-1.484589,-0.826487,-2.775966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-6,-0.057809,0.1,0,1,1,0,0,0,0,0.5,0,0.4,0.078431,0.078431,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.4,0.078431,0.078431,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.777035,0.3475,0.153788,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,long,nobeard,nomustache,0.023529,0.023529,0.023529,1,@,@,NewRow,NewRow_56,NewRow_75,3,4,T_Skin_02,T_Eyebrows_02,1.03477325858617,1.01279954746731,,end
15,F014,3450,true,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,1,1,1,0,0,0,0,0,0.1,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0.25,0.083333,0.01634,0.01634,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.4,0.078431,0.078431,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.297132,0.3125,0.194672,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,bob,none,none,0.023529,0.023529,0.023529,1,@,@,NewRow_6,NewRow_49,NewRow_80,3,4,T_Skin_02,T_Eyebrows_02,1,1,,end
16,F015,2003,true,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,1,1,1,0,0,0,0,0,0.2,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0.25,0.114312,0.18032,0.255208,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.4,0.078431,0.078431,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.328125,0.102085,0.035889,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,pixie,none,none,0.1,0.051405,0.025145,1,@,@,NewRow_4,NewRow_41,NewRow_79,3,4,T_Skin_03,T_Eyebrows_04,1,1,,end
17,F016,1913,true,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,1,1,1,0,0,0,0,0,0.2,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0.25,0.114312,0.18032,0.255208,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.4,0.078431,0.078431,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.328125,0.102085,0.035889,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,pixie,none,none,0.1,0.051405,0.025145,1,@,@,NewRow_8,NewRow_41,NewRow_79,3,4,T_Skin_03,T_Eyebrows_04,1,1,,end
18,F017,5845,true,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.480434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,1,1,1,0,0,0,0,0,0.602799,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0.25,0.114312,0.18032,0.255208,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.4,0.078431,0.078431,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.328125,0.102085,0.035889,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,pixie,none,none,0.01485,0.008415,0.004455,1,@,@,NewRow_8,NewRow_41,NewRow_79,3,4,T_Skin_03,T_Eyebrows_04,1,1,,end
19,F018,5967,true,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5358,0.129377,-0.728623,0,0,0,0,0,0,0,0,0,0,0,1.055545,4.37551,0,0.220982,0,0,0,0,1,0,0,0,0,-0.514122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.994829,0.5,0,0,0,0.610491,2.032966,0,1,0,0,0,0,0.033971,0.000437,0.000437,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.4,0.22154,0.22154,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.627449,0.892158,1,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,sidepart,none,none,0.03,0.03,0.03,1,@,@,NewRow_7,NewRow_50,NewRow_76,3,4,T_Skin_05,T_Eyebrows_03,1,1,,end
20,F019,1681,true,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.480434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,1,1,1,0,0,0,0,0,0.641233,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0.25,0.048499,0.076504,0.108277,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.4,0.078431,0.078431,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.328125,0.102085,0.035889,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,ponytailbun,none,none,0.01485,0.008415,0.004455,1,@,@,NewRow_9,NewRow_41,NewRow_79,3,4,T_Skin_04,T_Eyebrows_04,1,1,,end
21,F020,7897,true,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5358,0.129377,-0.728623,0,0,0,0,0,0,0,0,0,0,0,1.055545,4.37551,0,0.220982,0,0,0,0,1,0,0,0,0,-0.514122,0,0,0,0,1.221192,0,0,0.341908,0.421759,0,0,0,0,0,0,0,0,0,0,0,0.238954,0.634832,0,0,0,0.238954,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.994829,0.5,0,0,0,0.610491,2.032966,0,0.634832,0.238954,0,0.182584,0,0.033971,0.000437,0.000437,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.4,0.22154,0.22154,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.296232,0.421208,0.472122,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,long,none,none,0.03,0.03,0.03,1,@,@,C1bsmth2Male,NewRow_37,NewRow_76,3,4,T_Skin_05,T_Eyebrows_03,1,1,,end
22,F021,4106,true,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.480434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,1,1,1,0,0,0,0,0,0.802657,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0.25,0.048499,0.076504,0.108277,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.4,0.078431,0.078431,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.328125,0.102085,0.035889,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,ponytail,none,none,0.01485,0.008415,0.004455,1,@,@,NewRow_9,NewRow_41,NewRow_79,3,4,T_Skin_04,T_Eyebrows_04,1,1,,end
23,F022,3048,true,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.480434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.399102,0,0,0,0,0.25,0,0,0,0,0,1,1,1,0,0,0,0,0,0.900025,0.5,0.5,0,0,0.5,0.5,0,0.399102,0,0,0.300449,0.25,0.152177,0.164648,0.086612,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.4,0.078431,0.078431,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.356863,0.12549,0.007843,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,ponytailbraid,none,none,0.023529,0.023529,0.023529,1,@,@,NewRow_9,NewRow_41,NewRow_79,3,4,T_Skin_01,T_Eyebrows_03,0.991107622585468,0.977896500777565,,end
24,F023,4333,true,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.480434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.399102,0,0,0,0,0.25,0,0,0,0,0,1,1,1,0,0,0,0,0,0.900025,0.5,0.5,0,0,0.5,0.5,0,0.399102,0,0,0.300449,0.25,0.152177,0.164648,0.086612,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.4,0.078431,0.078431,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.356863,0.12549,0.007843,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,ponytailbraid,none,none,0.023529,0.023529,0.023529,1,@,@,NewRow_10,NewRow_40,NewRow_77,3,4,T_Skin_01,T_Eyebrows_03,0.991107622585468,0.977896500777565,,end
25,F024,6713,true,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.480434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.399102,0,0,0,0,0.25,0,0,0,0,0,1,1,1,0,0,0,0,0,0.925648,0.5,0.5,0,0,0.5,0.5,0,0.399102,0,0,0.300449,0.25,0.083499,0.090341,0.047524,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.4,0.078431,0.078431,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.356863,0.12549,0.007843,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,0.01,0.01,0.01,1,ponytailbraid,none,none,0.023529,0.023529,0.023529,1,@,@,NewRow_10,NewRow_40,NewRow_77,3,4,T_Skin_01,T_Eyebrows_03,0.991107622585468,0.977896500777565,,end
